RMS,Kurtosis,CrestFactor,P2P,CurrentAmp,DominantFreq,SpectralEnergy,Temp,Label
5.753737142253454,2.2260818368153155,2.8101971305579347,15.234796340100619,0.0,6.045650738653296,1817.3966486648983,33.23905611364569,1.0
4.533,0.367,2.33,9.907,0.91,5.17,925.71,33.56,0.0
5.684770580189176,2.143076569999063,2.795785475947687,15.063666310078556,0.0,6.043062292348415,1798.8729195375956,33.252104733231015,1.0
4.647222687318365,-0.987387982720159,1.8952662461859073,7.96095246004644,0.8609685620919046,6.669102166091953,1070.5858596625478,32.81649391292939,0.0
5.769303274346969,2.173852904075183,2.8050599602364525,15.41967857713333,0.0,6.071625947303536,1826.9139960426207,33.2487870727439,1.0
5.721040697938677,2.1671955710903608,2.8092848869659925,15.237618066452887,0.0,6.078028380592044,1816.4033521320653,33.232154549957365,1.0
4.3384848393630495,-0.36518508235177616,1.9019317526103081,7.5740024754211595,2.5209384483347925,6.1719037005946085,961.3281822944526,32.373320016937846,0.0
5.704919551454381,2.1815292458870683,2.8206239139980243,15.332531473377006,0.0,6.061279693403965,1836.1176342676179,33.2420839906652,1.0
4.7,-0.659,1.982,8.681,0.49,7.2,1070.84,32.38,0.0
5.755104612231304,2.1691457207163842,2.8122168351197168,15.448585948258264,0.0,6.058631154107852,1830.661565236576,33.24158290048123,1.0
4.314,0.02,2.047,8.226,0.56,8.0,1063.64,32.38,0.0
2.9350071946931466,-0.2288503088609688,2.016895037223598,5.63068489577609,0.0,3.9935250357319108,682.0653965398993,34.561236220838225,1.0
2.84779267688016,0.2891010293951742,1.9145343791706504,4.982288353089922,0.0,5.728957544899464,708.8181287698513,34.00503502268073,1.0
5.109182829979111,-0.39395230084638205,1.89489828362349,8.603677632202608,2.1656501333488127,6.655760043093118,967.3747121716502,32.88264107780154,0.0
4.641,-0.241,2.016,8.671,2.09,6.07,1031.22,33.75,0.0
4.654,-0.736,1.929,8.269,0.7,5.89,1075.27,32.75,0.0
4.760699503065397,-0.3600556914879546,2.0082130742440083,8.650030591342384,0.5813832636294459,7.74612916657997,1133.849260723604,32.75177902837967,0.0
4.512,-0.234,2.117,9.056,0.29,5.9,1066.65,32.44,0.0
5.768832988312113,2.131260581658542,2.8133346702249837,15.278738436330352,0.0,6.060608803381629,1794.6996008966619,33.228736911190936,1.0
5.708669349793621,2.1829903838196807,2.81185915401471,15.25955374112303,0.0,6.069894835992694,1816.4892332687223,33.23848627934301,1.0
4.769192335688994,0.14123023357053807,2.1197417667548666,9.702742432334395,0.4971639101214963,5.9816141183053,1093.178109317732,33.39116315176551,0.0
5.623913372963775,2.1459967813130914,2.804708660630184,15.269555081167184,0.0,6.082875933861028,1804.623115207045,33.234313026512275,1.0
2.867425034177608,0.2905850670564533,1.9107918904418257,5.1163012100700795,0.0,5.765911098399384,708.1005215434769,34.00316087809276,1.0
2.921127060500689,-0.2094797275059215,2.031979596002824,5.793567913727813,0.0,3.9927092617643547,670.032572252116,34.54666777346106,1.0
2.9506705542706375,-0.18569456497767997,2.0148074695667746,5.649523110398676,0.0,3.9888513517578916,653.1085257224146,34.54422322357005,1.0
4.269,-0.632,1.94,7.807,0.82,6.27,934.77,32.44,0.0
2.9663118668732724,-0.23026868769344067,2.032384519795116,5.80391596092157,0.0,4.001687476861598,686.7094198861226,34.543831440601366,1.0
