RMS,Kurtosis,CrestFactor,P2P,CurrentAmp,DominantFreq,SpectralEnergy,Temp,Label
5.707,2.174,2.807,15.253,0.0,6.07,1822.42,33.25,1.0
2.867,0.303,1.909,5.071,0.0,5.73,718.03,34.0,1.0
2.943,-0.236,2.028,5.78,0.0,3.99,677.54,34.56,1.0
3.0467900572402886,-0.24556863431663184,2.053702131095257,5.843421685770293,0.0,4.026683609422819,685.24204072942,34.550703092372885,1.0
5.7271355144158225,2.1951628815805084,2.8116454133754507,15.27241480710982,0.0,6.073247182297812,1799.7563957752482,33.24262389862388,1.0
2.9822908378620077,-0.22162598923543475,2.0257143326991693,5.746357606280432,0.0,3.9949637305874743,682.1202241380674,34.55852691363631,1.0
2.895417749336411,-0.21678076408332644,2.0391953131036757,5.540475499251249,0.0,4.011589144095565,670.1261718935096,34.54557137283831,1.0
5.682026784309331,2.1712381952543875,2.815170916294528,15.28198721962453,0.0,6.027969778436392,1819.4289118287713,33.245725262667996,1.0
5.715202693196579,2.1529975012849403,2.8032120550230433,14.99502649802899,0.0,6.068479372722962,1838.020343355029,33.25383874810795,1.0
2.9183879105136787,-0.22538799825155853,2.043466251342828,5.707697807919182,0.0,3.9678387121505976,687.9778600408372,34.56059736701274,1.0
2.924972002938316,0.3001979195963728,1.9064601652465005,4.965495965690526,0.0,5.736552959308732,713.3599818950888,33.990929232328696,1.0
2.9500289868628977,-0.21433106264281873,2.0207940091324916,5.727320390260392,0.0,4.01010280762885,687.2958482966,34.57861721099667,1.0
2.946262488546247,-0.29407882763928006,2.036022296794349,5.799454321378667,0.0,3.9490198444718634,666.118648196802,34.57152539784586,1.0
2.895426018384166,-0.21933514172666277,2.0466243157438804,5.83152833514616,0.0,3.9896441999558427,692.3537076399398,34.558340628581526,1.0
2.9047820950273606,-0.19043909825601496,2.0276135284520147,5.9565417803967495,0.0,3.9983206544306027,687.3207487202487,34.54452454744055,1.0
5.670993925363467,2.1593729028958544,2.8195366686297865,15.370178347873608,0.0,6.059494847545764,1828.5391284852303,33.25134407136989,1.0
2.9505764122183034,-0.2661245053858611,2.034433105653779,5.54049528621522,0.0,4.000077003127012,645.413956189928,34.559511414439754,1.0
2.9098171702578592,0.2726339385651007,1.9019538394452913,5.183273825730855,0.0,5.703993189446541,701.9398918701519,33.99375039255559,1.0
5.7239759605001215,2.181324975373859,2.810557805405506,15.030427642197749,0.0,6.063778001104992,1830.190174679234,33.245830797350656,1.0
2.859651736810381,0.2908784722314058,1.903533281411377,5.114217951692573,0.0,5.733365811424946,723.5072000289292,34.00804335270765,1.0
2.9047504316534054,0.28044715413256177,1.9052909935970297,5.127148755998996,0.0,5.721298724362369,706.6180764855812,33.9955044566323,1.0
2.921820836618996,0.29120348304656496,1.9245852860314938,4.883647884169206,0.0,5.681043494227918,720.4977505606926,34.0000199353868,1.0
2.915650866141546,0.36337253135928704,1.9104314486590523,5.090647500235628,0.0,5.724745485976376,689.4370659703468,34.00149839402409,1.0
5.706805911772195,2.1921442704113425,2.7894935430262953,15.320351092708444,0.0,6.052597737797843,1817.08151580882,33.24811602955859,1.0
5.673430000390145,2.1765753033262003,2.8036875300169903,15.034299349301607,0.0,6.07137179241357,1806.9347334193092,33.26971716712719,1.0
2.8350945073520544,0.31893473858737775,1.8963453408105306,5.22899325214754,0.0,5.692473574649683,704.9562501819865,33.99963386848025,1.0
2.8630307925257235,0.3145751116476849,1.9141170854608636,5.2364150980635555,0.0,5.739034252165708,720.692168145474,34.01198658265623,1.0
